lat,lng,price_per_sqm
33.38758306,130.54916194,57900.0
33.42310917,130.56533194,57100.0
33.39294611,130.55356611,65300.0
33.39521306,130.57892389,22500.0
33.39623194,130.55099611,97400.0
33.47412111,130.54413194,84000.0
33.49381889,130.523845,123000.0
33.462915,130.555535,113000.0
33.49460306,130.51364611,134000.0
33.44914,130.56270694,95000.0
33.51279889,130.55088806,54600.0
33.48747806,130.53195,106000.0
33.512085,130.55613389,29300.0
33.49749,130.49735889,87400.0
33.47573806,130.52958889,73300.0
33.50128194,130.52286194,130000.0
33.45910806,130.5477,89400.0
33.49735028,130.51814167,199000.0
33.45074111,130.54228806,167000.0
33.48670389,130.51551806,116000.0
33.47022194,130.55371306,51800.0
33.52789306,130.45994306,145000.0
33.532085,130.46340806,217000.0
33.51667,130.46033389,123000.0
33.50974306,130.45847889,104000.0
33.51942806,130.44995194,122000.0
33.53443111,130.47127417,276000.0
33.52607194,130.47491611,219000.0
33.52982306,130.44379806,121000.0
33.54250611,130.44117306,128000.0
33.511425,130.47292694,130000.0
33.51487194,130.44141694,121000.0
33.54222611,130.45095694,212000.0
33.52135111,130.47156889,120000.0
33.51349917,130.46635111,122000.0
33.50351028,130.45526806,106000.0
33.53738806,130.47255194,535000.0
33.516805,130.47244611,212000.0
33.50521639,130.45322889,145000.0
33.49473389,130.46827389,68900.0
33.519345,130.483235,171000.0
33.53170694,130.48214111,217000.0
33.53998,130.49098111,92800.0
33.54038194,130.46960389,264000.0
33.543175,130.47545389,192000.0
33.50403194,130.48416889,91000.0
33.49964,130.45775306,86800.0
33.54932194,130.49056,99000.0
33.55464111,130.49673111,57300.0
33.55031889,130.47182806,140000.0
33.53311694,130.47711389,215000.0
33.54452889,130.49538806,106000.0
33.52195889,130.48821306,346000.0
33.50883806,130.470915,148000.0
33.53587111,130.48044639,345000.0
33.53482611,130.48913111,139000.0
33.793945,130.53309194,49100.0
33.79758889,130.57188611,41900.0
33.79966611,130.560125,34000.0
33.79958111,130.52236611,31300.0
33.79531694,130.59830194,25300.0
33.79949306,130.57550306,36000.0
33.78868389,130.56074389,27400.0
33.816505,130.53632306,30000.0
33.81547,130.56387,73300.0
33.82065389,130.56020306,31400.0
33.79919389,130.53609194,40700.0
33.80604889,130.58625,29400.0
33.80062889,130.60865,18200.0
33.80912028,130.56928611,115000.0
33.79578806,130.57439611,54800.0
33.522705,130.53048611,65400.0
33.50882,130.52962694,92000.0
33.50568111,130.51400806,128000.0
33.50392306,130.50957111,133000.0
33.52049694,130.50886389,76500.0
33.50693389,130.53600306,74200.0
33.523395,130.50106611,65200.0
33.51229889,130.51956111,149000.0
33.53843889,130.54176111,31900.0
33.51455,130.52985194,92500.0
33.49745806,130.54269694,68400.0
33.51631361,130.49417194,92800.0
33.52379722,130.54209889,35000.0
33.519685,130.53187194,350000.0
33.52353389,130.49645694,152000.0
33.73694389,130.47649194,80300.0
33.74344889,130.46736889,75000.0
33.72581889,130.46631611,86500.0
33.72642806,130.46178306,82500.0
33.73435694,130.46133389,75800.0
33.72601,130.475295,79000.0
33.73480111,130.48270306,54000.0
33.71180111,130.47456694,29300.0
33.73303889,130.46393694,104000.0
33.75161389,130.47347806,85000.0
33.77893,130.50974611,56300.0
33.75943611,130.47323,60800.0
33.76984806,130.48106,62600.0
33.76772194,130.48626806,73200.0
33.79137806,130.47107694,35300.0
33.76186889,130.48984111,105000.0
33.77559694,130.48058611,48000.0
33.757885,130.50822306,16800.0
33.76414806,130.48445111,98300.0
33.71889,130.66597389,21900.0
33.744735,130.63332111,11300.0
33.72421694,130.66538111,25600.0
33.57618806,130.76110694,5790.0
33.56384389,130.77396,9110.0
33.54368389,130.78870389,3330.0
33.60746889,130.71472889,15900.0
33.60220194,130.73186694,10400.0
33.56123611,130.76464889,16400.0
33.59704694,130.71850194,24000.0
33.42534611,130.65977806,36500.0
33.41498806,130.67023694,28400.0
33.42317194,130.67000889,30300.0
33.42267111,130.65902694,58800.0
33.15602694,130.476415,25100.0
33.15988806,130.46726194,18100.0
33.10181,130.45637,21400.0
33.10642,130.4427,7230.0
33.15580111,130.48164194,27400.0
33.10467,130.45899,22100.0
33.568645,130.23862111,87000.0
33.557715,130.21417806,105000.0
33.55459,130.20317194,76000.0
33.54607611,130.16623,41500.0
33.57873389,130.18239194,30500.0
33.54662806,130.18115,51800.0
33.51745889,130.13793,30400.0
33.50036,130.07957306,23800.0
33.53532806,130.22024194,13600.0
33.58739306,130.16450806,11200.0
33.55952611,130.20160889,109000.0
33.51539694,130.13900111,33000.0
